application_id,age,sex,race,employment_length,annual_income,loan_amount,loan_purpose,debt_to_income_ratio,credit_lines_open,total_credit_limit,revolving_balance,credit_utilization,delinquencies_2y,inquiries_6m,oldest_account_months,home_ownership,default_probability,loan_status
APP_42_000132,25,M,White,0.8135888687831074,57542.32198731759,21706.74774774386,other,0.16588136353971075,11,55259.81334742062,12043.276036218875,0.21793913708145057,1,0,15,OWN,0.36946256665922605,0
APP_42_000133,43,F,White,6.686259595713725,61196.99738736766,11538.47872393781,major_purchase,0.16317401154685007,7,32582.89130207299,20045.90184603836,0.6152278402857084,0,0,20,MORTGAGE,0.3847123972303277,0
APP_42_000134,26,M,White,3.5894736616271414,18982.742933768153,20488.20264586543,major_purchase,0.46099957644338324,7,44718.026310108085,10649.632825536224,0.23815077954656902,0,2,59,MORTGAGE,0.6573843946743801,1
APP_42_000135,56,F,Black,5.700731733357541,67901.13356261341,27176.94657989966,other,0.1088129042907995,7,33638.756304102266,2405.7010233598,0.07151575407876846,0,0,12,RENT,0.22566951085687073,0
APP_42_000136,28,M,Hispanic,0.21283059708177177,33017.82523765112,10336.802864805612,debt_consolidation,0.21651891568801607,3,28297.17332665764,12967.086197998016,0.45824669652718425,0,3,45,RENT,0.47703621700992876,0
APP_42_000137,34,F,White,0.4430196733423927,49251.45544036837,40000.0,credit_card,0.3835429598313495,5,56174.69691439326,25805.691654446397,0.45938283732572094,0,1,69,MORTGAGE,0.5752373954545709,1
APP_42_000138,47,F,White,6.299601899914633,118652.07712291369,16059.5121022403,debt_consolidation,0.04841895030325135,7,25197.951587809916,5252.017002928425,0.2084303156399907,0,0,59,MORTGAGE,0.20157668545227736,0
APP_42_000139,23,F,White,0.3740721481731317,77243.80370313521,19894.41804817,debt_consolidation,0.07255392850577158,14,8692.194192608462,2304.669666195351,0.2651424502406034,0,2,32,RENT,0.2576633564685001,0
APP_42_000140,40,F,Black,0.3696146343450604,33781.4336686808,22759.53372983532,debt_consolidation,0.17562964335475018,9,6723.9222532399135,1307.591811339117,0.19446860955434983,0,2,62,OWN,0.2969217480607112,0
APP_42_000141,53,F,Black,0.06091190004897985,23250.21560490824,18718.531257591494,credit_card,0.3500881455800502,4,42872.03006655547,10131.048232324205,0.2363090391706795,0,0,255,RENT,0.4370563294500186,0
APP_42_000142,18,F,White,15.675132431098946,15000.0,26138.181064269724,debt_consolidation,0.7650906374656659,12,24282.324230971808,14453.322518222927,0.5952198966105514,0,1,18,RENT,0.8962458594195732,1
APP_42_000143,40,M,Asian,6.687680215078304,31840.935106651235,8153.458326435726,debt_consolidation,0.07962820711202066,9,7660.333045476071,1607.2404915784996,0.20981339610654143,1,1,85,MORTGAGE,0.3148795000066781,0
APP_42_000144,41,F,White,2.178988178668496,39733.11491261083,8547.19635827419,debt_consolidation,0.09319301963276652,5,39969.88083533967,4587.560644822511,0.11477543962969199,1,1,12,RENT,0.31580598170800145,0
APP_42_000145,47,F,White,1.7586899061504941,24942.056525857934,5540.702704264894,debt_consolidation,0.1892300849628229,5,33373.348139295005,9416.718962533481,0.28216284812748205,0,0,12,MORTGAGE,0.25728209612585995,0
APP_42_000146,23,M,Black,2.1516322533344003,39871.316045071406,18988.73114369278,other,0.1669751604319365,7,23163.841043475837,5833.9553299221525,0.2518561286520874,0,2,64,MORTGAGE,0.344540475545086,0
APP_42_000147,22,F,Hispanic,7.450580998658252,42504.660391801655,24913.10384368379,major_purchase,0.19033477275166857,13,45348.318943821505,5863.805427989739,0.12930590514841245,1,0,12,OWN,0.3973487997718695,0
APP_42_000148,44,F,Black,5.414245088142517,34678.370063452065,19268.333824294266,other,0.23952098063726554,10,118608.63955984385,10227.21412963724,0.08622655286824288,1,4,12,OWN,0.41019964844110457,0
APP_42_000149,41,F,Hispanic,1.0240357755499983,27481.170139051897,40000.0,credit_card,1.0,10,115396.77043315237,53140.01110042582,0.46049825225575997,0,1,15,MORTGAGE,0.8815602030543772,1
APP_42_000150,41,M,White,0.9564644072751095,54241.02409155455,13300.051480767645,debt_consolidation,0.12679882408073304,5,41331.8297729991,10238.015878776649,0.24770294310717525,0,1,66,RENT,0.25906201240076315,0
APP_42_000151,42,M,Hispanic,0.5178974559716975,57515.16171824194,22810.889817106516,major_purchase,0.13142377999887112,7,33649.74006655024,5789.573344867111,0.17205402875079787,0,1,97,MORTGAGE,0.2668087250546702,0
APP_42_000152,29,F,White,5.398502050167564,23444.21256768641,5578.29971901843,debt_consolidation,0.2707961020406141,5,41854.79674241581,13916.137350490651,0.3324860812521396,0,0,18,OTHER,0.36835848585479614,0
APP_42_000153,40,F,Hispanic,7.2275189961185795,94638.27800287936,9801.7893822876,debt_consolidation,0.14752173977149866,11,47959.2149182738,32246.59435615136,0.6723753591692867,0,0,88,RENT,0.4000909424491099,0
APP_42_000154,41,M,White,1.5397397477679515,46205.176702456774,23305.16307138346,debt_consolidation,0.18272744083750533,7,28524.87066558913,7915.873764312834,0.2775077881023355,0,2,16,RENT,0.42351504139721247,0
APP_42_000155,29,F,Hispanic,0.10583709225807564,41050.883992100295,26351.531891896455,debt_consolidation,0.22978426930338464,9,42492.750077863966,8634.665912021184,0.20320327341014577,1,1,76,RENT,0.3549204288890976,0
APP_42_000156,60,F,White,0.42872453728468046,68978.28645627266,10559.977661488356,debt_consolidation,0.04960821195611922,7,8810.79881364683,2465.263378154101,0.27980021225041646,1,1,42,MORTGAGE,0.24996126956230916,0
APP_42_000157,43,M,Black,17.188275014186715,49617.37269067893,12615.993311890164,credit_card,0.13675102899915148,8,39074.05594855751,10437.189935641944,0.2671130416914718,0,2,84,MORTGAGE,0.21925352965124634,0
APP_42_000158,23,F,White,1.7509428265181268,79897.54228619719,3966.7444625841117,home_improvement,0.10713403856387067,6,55777.85665790222,21132.576959521528,0.37887036587175155,2,0,424,MORTGAGE,0.339602873974284,0
APP_42_000159,45,M,Hispanic,7.331520216520101,52413.21239471596,10040.444240762177,debt_consolidation,0.11258297036953435,2,23368.453533504846,9697.579222843044,0.4149859214662624,0,4,222,MORTGAGE,0.4904457282933199,0
APP_42_000160,26,M,White,4.89966252744019,33946.3825564078,27236.31659890459,debt_consolidation,0.23580296742338844,6,33325.38240975501,4077.615989870579,0.1223576653895194,0,1,12,OWN,0.3768936876695701,0
APP_42_000161,47,M,White,2.405845779146629,60894.74220780191,21166.26697334338,major_purchase,0.13191163002949327,6,13354.987070028159,8202.279531262559,0.6141735284544355,0,0,173,MORTGAGE,0.4084302873755876,0
APP_42_000162,51,F,White,1.1513900947795177,22705.958696553713,19940.987724229995,debt_consolidation,0.27335609671081285,12,11786.590610535828,3947.1532987546075,0.3348850765399721,0,2,12,MORTGAGE,0.5780058990888873,1
APP_42_000163,28,M,White,0.6470504452855058,52320.096129446836,13902.430358145524,debt_consolidation,0.18895796803243553,5,43902.80842111833,18193.6549053529,0.41440754155948956,0,0,244,MORTGAGE,0.39240191598870683,0
APP_42_000164,49,M,Hispanic,4.772728142397403,43247.79333729928,13435.430005515678,major_purchase,0.14598798414564157,5,18833.51521467468,8580.98601871074,0.4556231760720174,2,0,26,MORTGAGE,0.44935437980130566,0
APP_42_000165,42,M,White,7.450142791704588,43266.32447422293,7877.320511551595,debt_consolidation,0.05492846269378607,6,7338.2590335235445,1349.9882416867076,0.1839657384019185,0,0,38,MORTGAGE,0.29567688930244906,0
APP_42_000166,47,F,Other,5.162778167818544,41751.71821145648,23366.59544067612,debt_consolidation,0.18507243203725784,6,13351.707132931206,5886.414237128474,0.440873528644886,1,0,12,MORTGAGE,0.5185609106528938,0
APP_42_000167,60,F,White,3.7783281384323617,15000.0,18709.343968615118,credit_card,0.3477544028654192,9,15218.374349913776,2016.8708069823874,0.1325286630890253,0,4,12,MORTGAGE,0.6258488261057721,1
APP_42_000168,35,M,White,0.2142829365455452,35269.18993236304,19803.521975092903,debt_consolidation,0.17800974773053255,12,72920.30766223137,4237.26202360524,0.05810812048726317,0,2,103,MORTGAGE,0.3195531412553443,0
APP_42_000169,28,M,Hispanic,17.28705764876777,46646.185060747994,8770.701983275605,credit_card,0.09805965188228581,10,42667.919207631705,6858.722757520789,0.16074659568339153,0,1,231,MORTGAGE,0.24152009625099033,0
APP_42_000170,27,F,Black,8.015147244221799,43682.32577428235,2385.885621349708,major_purchase,0.027701167708220353,5,16573.462020825627,1770.6635639849496,0.10683727767680623,1,3,75,MORTGAGE,0.22891473516317223,0
APP_42_000171,28,M,White,1.732364643188236,26460.14494233616,32135.678428349223,debt_consolidation,0.34638525108168267,10,21397.100165133375,4035.6697964028144,0.1886082583741393,0,0,100,MORTGAGE,0.6303670814097865,1
APP_42_000172,37,M,White,19.55270286358609,104759.7282421404,9108.196807878157,credit_card,0.19484181572264364,12,118287.80680032268,50626.69008727386,0.42799584721978085,0,1,114,MORTGAGE,0.3269880221706301,0
APP_42_000173,42,M,Black,4.6050290223474,25654.17792910638,6699.441131998954,credit_card,0.38246410712193135,4,84329.93583404996,22788.712177564117,0.2702327702751874,2,0,24,OWN,0.5416059469357072,1
APP_42_000174,41,M,White,4.366427510224252,87699.74934987904,23266.809278946766,debt_consolidation,0.06540012400403276,8,13276.430706666326,420.9451546040458,0.03170619904585364,0,1,12,RENT,0.1724769167678369,0
APP_42_000175,47,M,Other,6.893083141025072,63342.80583604894,9763.340528043971,home_improvement,0.37080917758205656,8,103484.10175568942,58735.811141874015,0.5675829440984136,0,0,12,RENT,0.42924340833829405,0
APP_42_000176,38,M,Other,8.350447669219385,33265.0845570008,31193.00366787039,debt_consolidation,0.3022757832228939,7,33773.57842553524,7135.8572448731,0.21128519918629296,0,1,34,MORTGAGE,0.5729915170598604,1
APP_42_000177,55,M,Black,5.342529453740248,125160.62158027283,21886.05072486824,credit_card,0.09703547889276912,6,74581.70116815563,19145.468554416806,0.25670463739155636,0,2,22,MORTGAGE,0.2713373467476653,0
APP_42_000178,34,F,White,0.6853783099019248,22036.077862458467,23083.086878028767,debt_consolidation,0.4692702904015857,6,31351.6708251405,13335.932797502595,0.4253659357385407,0,1,12,OTHER,0.6671513985972991,1
APP_42_000179,70,M,Black,2.0644694615775414,74881.2745811153,4479.3598789607595,credit_card,0.37228205895757993,8,105582.32706061582,74449.74640965255,0.7051345474409769,0,2,15,OWN,0.5708292126710648,1
APP_42_000180,45,F,White,13.16125753212103,82204.70204372982,35226.54470444399,debt_consolidation,0.11384294644244908,9,12789.009517332568,2511.2632305979423,0.19636104165803467,0,2,12,OWN,0.42858243180359107,0
APP_42_000181,27,F,White,1.2719819393547196,30159.229225600175,16465.135510415694,major_purchase,0.3212286267154604,11,28856.617212584402,15934.375734545989,0.5521913957259339,0,1,197,RENT,0.6605885654989765,1
APP_42_000182,25,M,White,2.3274055470633983,113037.98368735136,9942.54485590064,debt_consolidation,0.08731826648890902,11,108533.4609324443,20789.08338212484,0.19154538336398233,1,2,12,RENT,0.34497131606601555,0
APP_42_000183,43,F,White,2.8288461335936548,38816.10366051004,14983.588391425674,credit_card,0.11374637359022521,6,5000.0,2275.3605953975584,0.45507211907951167,0,0,61,MORTGAGE,0.5093746665013347,0
APP_42_000184,35,M,Hispanic,2.893782704616665,52462.59203337839,3226.043728714079,credit_card,0.10781804566276358,8,34840.81196686408,13561.565690417634,0.3892436750129584,1,0,71,RENT,0.2916861980840294,0
APP_42_000185,46,F,Black,4.745872402761159,46396.44518159313,18525.848446278986,home_improvement,0.1357581644548939,10,25484.056800783932,5145.812799939536,0.20192282728632288,0,1,62,MORTGAGE,0.3182022799774375,0
APP_42_000186,43,M,Hispanic,14.330176918900978,40702.88443099254,5863.504805452299,credit_card,0.24150508555204933,6,67251.5339916956,23396.423426148554,0.347894271512641,0,2,12,MORTGAGE,0.3583039743771385,0
APP_42_000187,37,M,White,1.3767436213709323,79736.67833685795,4527.221936586528,home_improvement,0.24703650144042655,7,95122.62159138167,51698.15774454798,0.5434896229692638,0,2,30,MORTGAGE,0.3453581289255006,0
APP_42_000188,27,M,White,0.6477046900247617,78912.36661079826,3952.535896538994,major_purchase,0.14658442045513648,6,70070.37950096668,29496.430308938234,0.42095433932295606,0,0,12,MORTGAGE,0.31098729675403536,0
APP_42_000189,19,F,White,1.0999332594693239,15795.797570999976,32537.569978122472,major_purchase,0.9380956254891158,8,45111.84944213174,19469.310576992462,0.43157863882231584,0,2,40,OWN,0.919236861574493,1
APP_42_000190,32,M,Other,10.89851540550276,107216.36190971339,8075.49369600229,debt_consolidation,0.05571620919531383,8,37665.811050157565,11209.918784115329,0.2976152237685171,1,1,16,RENT,0.3683794101252568,0
APP_42_000191,48,F,White,5.189620405381139,16632.654793135716,40000.0,credit_card,0.7125151609188544,13,26677.090454895464,6252.829740107912,0.23438949426212508,0,1,65,MORTGAGE,0.8769063853684566,1
APP_42_000192,40,M,Hispanic,1.683708889395092,81974.80368931842,8702.44090911663,major_purchase,0.10702258865586914,5,43869.533454327255,18568.24965888766,0.4232607050225218,0,2,94,MORTGAGE,0.31493161342710685,0
APP_42_000193,23,F,White,8.462655938873603,88666.85943368684,3408.793290601709,other,0.2900575263410695,9,135089.03338901413,69167.720905617,0.5120158103910301,0,2,60,RENT,0.5010441557306711,0
APP_42_000194,40,M,White,9.879733695998477,25474.166567927856,5468.613818528451,major_purchase,0.06183807594616302,8,17197.837558423184,730.0170290163935,0.04244818725240515,0,1,45,RENT,0.17934898763534593,0
APP_42_000195,42,F,Black,9.370740639905378,31017.177620088303,35905.62674380203,credit_card,0.3412055659211985,11,25289.047412538912,5460.786735077989,0.21593485298186443,0,1,39,RENT,0.6067945863590143,1
APP_42_000196,27,M,White,12.56199771637116,25249.893046401077,11793.236376080178,debt_consolidation,0.3247793134330558,7,33929.53064655681,14917.406104469415,0.43965848687574594,0,1,147,RENT,0.5046045389862289,0
APP_42_000197,39,M,Hispanic,1.453372862073077,38781.04464536739,8615.94782141467,credit_card,0.22896898504776989,8,89396.73249994977,18921.747095562503,0.2116603880972175,0,0,19,OTHER,0.28424479302594335,0
APP_42_000198,38,M,Hispanic,7.033341104115277,36673.8378177213,15184.259038706565,home_improvement,0.2582650861773586,4,44398.99467002592,16187.082542107477,0.36458218620511906,1,3,106,MORTGAGE,0.520435536522714,0
APP_42_000199,24,M,White,3.0859285392605713,78260.34619148265,19958.815190974896,credit_card,0.1565383078000353,7,88003.66197886047,20723.962541182373,0.2354897748023317,1,1,113,OWN,0.3684807462864522,0
APP_42_000200,42,F,White,9.225755435367258,98992.92270496511,32660.414333838937,credit_card,0.17575442081081896,8,92106.33386201135,26555.40098405547,0.2883124305418487,0,2,43,MORTGAGE,0.34161283753926097,0
APP_42_000201,44,M,White,6.518794009673784,113256.48296987555,40000.0,major_purchase,0.10889018875851506,12,61872.626728848154,7590.332801986931,0.12267675066149945,1,1,28,OWN,0.2691594726937325,0
APP_42_000202,50,F,Asian,7.490543769327964,32186.98879278183,10018.464139193396,credit_card,0.11240713010355657,8,13938.439654557798,3371.154565182025,0.24186025471507314,0,4,50,RENT,0.3413550545596974,0
APP_42_000203,50,M,White,5.337920953421046,43237.64798093682,4624.677191759722,major_purchase,0.8868821816654983,7,161940.54176582204,103435.49179276593,0.6387251188917304,0,0,12,MORTGAGE,0.7255775333891223,1
APP_42_000204,21,F,Black,0.9766009881197293,15000.0,9597.211544048028,credit_card,1.0,9,129461.99005938906,54814.636476816064,0.4234033205550953,0,0,12,MORTGAGE,0.7491008564052131,1
APP_42_000205,26,M,Black,3.937585120961023,26599.417302063866,16452.363196978877,debt_consolidation,0.3929918087728857,9,38452.771211289226,18068.84986268872,0.46989720879685115,0,2,12,MORTGAGE,0.6228102969126368,1
APP_42_000206,44,M,Hispanic,20.889632975084726,78711.96565442356,6179.501347141779,credit_card,0.042810112378810945,10,10471.439492562224,5240.521588635983,0.5004585656402142,1,1,16,MORTGAGE,0.38791938503487544,0
APP_42_000207,44,F,White,13.853996940037163,118891.677589837,6212.255217903822,major_purchase,0.01662125983096546,4,8915.544969351367,1347.7450351753803,0.15116799251290555,1,1,56,MORTGAGE,0.1668610829077569,0
APP_42_000208,44,M,Black,0.22066723058793036,20569.348408571204,17589.023210593114,debt_consolidation,0.744894956613104,5,45655.71472767531,30835.106443944776,0.6753832817615126,0,2,151,RENT,0.7822678780470836,1
APP_42_000209,80,M,Hispanic,0.9005090057537746,30920.07501662056,12849.730518026257,debt_consolidation,0.1902122071705933,10,19310.89265743156,7770.667751292819,0.4023981640383866,0,1,21,MORTGAGE,0.38885978707159,0
APP_42_000210,44,F,White,0.7062557007634263,44390.241440419624,13714.892926830968,other,0.07623783987368038,13,7742.886113610667,257.3383790258064,0.033235459652887,2,0,218,OTHER,0.24283060484501975,0
APP_42_000211,51,F,White,6.472769270301935,53354.57920689013,7282.3124300223735,debt_consolidation,0.05489005877436146,13,8765.430137309471,3280.225014839314,0.3742229375461284,0,2,247,RENT,0.2813850701773142,0
APP_42_000212,49,M,Other,8.512848903479231,30158.976565666362,11110.872680351331,credit_card,0.1607093409996627,7,23789.882970283328,6056.166127244977,0.254568975173603,0,1,255,MORTGAGE,0.2903883228272514,0
APP_42_000213,45,M,White,1.2008850417502643,63223.83383449962,6378.023196926106,credit_card,0.14662630260215773,8,43279.59762379439,21498.753956176704,0.4967410774715025,0,0,145,MORTGAGE,0.31178657651688907,0
APP_42_000214,34,F,Hispanic,3.524608069197645,30544.938362595203,27232.29131660607,credit_card,1.0,6,128687.43335843596,74386.87050838384,0.5780430036334041,0,2,36,RENT,0.8844301460034492,1
APP_42_000215,47,M,White,9.184925352389019,48597.561681772815,30582.996628905017,home_improvement,0.29097594857010456,10,56150.93977612808,18891.117826696685,0.3364345797597501,1,2,12,MORTGAGE,0.5567663874527436,1
APP_42_000216,28,M,White,6.598818093235882,68034.52315641599,3050.4661994808057,debt_consolidation,0.041318870929380754,8,25764.063763632985,5774.993869907014,0.22414918402968134,0,1,67,RENT,0.23903956922009467,0
APP_42_000217,35,M,Hispanic,3.9070207247689748,44289.05438810081,6351.150851017209,credit_card,0.07119894541608573,5,51121.201991232774,4525.160449067533,0.08851827173084843,0,1,65,MORTGAGE,0.19154940869345335,0
APP_42_000218,32,F,White,4.462232522850162,34710.13008947708,4035.0605868832454,credit_card,0.1808389376123109,10,47169.87975210079,14745.912524761565,0.3126128920035,0,1,151,RENT,0.35340252429244784,0
APP_42_000219,38,F,White,3.55004825034203,42228.57943952565,7942.480035207554,home_improvement,0.324050311103076,13,70656.87446382508,32716.63637880398,0.4630354318255933,0,0,441,MORTGAGE,0.45126157802705624,0
APP_42_000220,65,M,White,1.7658942500081025,46489.52161069928,12497.071604040184,debt_consolidation,0.10321749890651584,3,35033.22226304426,4997.874891797647,0.14266101057651753,0,1,56,RENT,0.21259729002266142,0
APP_42_000221,18,M,White,4.1622990373407776,39261.25297306683,4189.278591562683,credit_card,0.28722219704555124,10,92279.5629281848,28531.323543639974,0.3091835574236958,1,1,33,RENT,0.4870601215310926,0
APP_42_000222,46,M,White,5.837968155484062,41970.50389787103,6390.144429231193,debt_consolidation,0.5413180290523322,1,76267.83892371012,58849.32162587024,0.7716138605256216,0,0,16,RENT,0.6026582404055122,1
APP_42_000223,18,F,White,10.330570375537263,117689.68994517045,5983.937663084732,debt_consolidation,0.030232530451010705,5,39121.59922409477,5894.2002663806625,0.15066358183922243,0,2,12,MORTGAGE,0.20383771765508535,0
APP_42_000224,32,M,Asian,5.057010774374272,68634.5731656833,15769.198645135028,debt_consolidation,0.16074868343350288,10,32620.56117274389,20134.193332143357,0.6172240025400446,0,3,56,MORTGAGE,0.5201721209520912,0
APP_42_000225,51,M,White,7.159001897927629,41056.80231463107,14121.806890775675,debt_consolidation,0.24399373740603336,13,83097.81036444419,18412.13608028154,0.2215718560998294,0,1,64,MORTGAGE,0.3431619620949246,0
APP_42_000226,38,F,Black,0.8721933524456189,60292.1783637205,7499.637442306951,major_purchase,0.05513185486787625,11,19108.205205617236,4233.629558508554,0.2215608170914971,1,1,139,MORTGAGE,0.31204921783569983,0
APP_42_000227,25,M,White,3.09537259333188,40123.13205275819,15389.745618923911,debt_consolidation,0.12574307564003784,6,9358.576305327426,3754.6307780096163,0.40119679057083396,1,0,56,MORTGAGE,0.3830114053342967,0
APP_42_000228,29,F,Hispanic,0.046877160822280786,82053.98456264255,8627.033069542265,other,0.028870447069019926,9,9310.814076045495,829.020226188351,0.08903842557883551,0,3,198,RENT,0.2260043647412756,0
APP_42_000229,46,M,White,1.4163183367893346,61192.830645253045,10750.159941660822,other,0.08047536402681713,11,17734.425487735494,6512.435933359756,0.367220011601928,1,5,79,MORTGAGE,0.4867678325798281,0
APP_42_000230,29,M,Asian,6.481568428056429,45964.22767036509,40000.0,credit_card,0.2741059670595753,8,65754.74198600432,8330.74743258865,0.1266942456311641,1,1,146,RENT,0.48372670414946806,0
APP_42_000231,40,M,White,24.024177204430693,64127.60179724581,39041.04632136203,debt_consolidation,0.16008431726484967,6,24821.885698965805,2488.8117622704285,0.10026682873550272,0,1,12,OTHER,0.29142235527722327,0
APP_42_000232,38,F,White,0.5222385485554638,17572.539375971242,4723.640201459054,credit_card,0.6317646485773073,4,43654.62021560219,27688.98754200332,0.6342739303480931,2,2,154,MORTGAGE,0.7546156080579018,1
APP_42_000233,30,F,White,2.5665962836070966,22938.17677904394,25946.3424939331,major_purchase,0.3453195302805244,10,23254.025509151666,4705.2173119087265,0.20233990497933269,0,0,89,OWN,0.537397939399562,1
APP_42_000234,63,F,White,8.048964094508742,22032.26804851843,25568.521465374943,credit_card,0.3909086590883077,13,23420.76663024413,6878.220021751442,0.2936803961348274,0,1,14,RENT,0.5749639253734665,1
APP_42_000235,45,M,White,1.1410043063078188,53410.67209026728,5331.507813530484,debt_consolidation,0.09263401676746,6,14430.260336460999,10189.120052010587,0.7060939868330507,1,0,16,MORTGAGE,0.49963404349774787,0
APP_42_000236,18,F,White,4.049359561738078,127532.61193437903,25719.946930752736,credit_card,0.08447535985858147,6,33432.84025695248,12779.377843002318,0.38224026869343836,1,0,208,RENT,0.3481005999188142,0
APP_42_000237,40,M,Hispanic,6.6038684128406775,168285.89568424778,40000.0,major_purchase,0.08921759829158349,8,31018.920555923913,15039.06510915706,0.48483521797746565,0,4,12,RENT,0.37153329400210916,0
APP_42_000238,30,M,White,4.785374185823828,71885.55797409352,5442.3386970080755,major_purchase,0.09730182482468126,8,52648.789237746736,15801.207450382719,0.3001248020923905,0,1,49,RENT,0.22015265661266145,0
APP_42_000239,48,F,White,1.0414270031672503,60908.32086827005,6412.4567395585,debt_consolidation,0.1565512440587617,10,47048.19808053057,22211.899411010756,0.4721094604514186,0,0,30,MORTGAGE,0.3464413876687435,0
APP_42_000240,28,M,Black,2.1955068526149537,15000.0,30155.6980236466,home_improvement,0.5703055759446424,7,30411.233955366213,3658.9336485956965,0.12031519845481506,1,0,87,MORTGAGE,0.7861049790473299,1
APP_42_000241,36,M,Black,7.6575668744699374,31149.776481924284,16600.635365802704,debt_consolidation,0.1643403292096335,8,9362.990716655204,3152.811205703575,0.3367312113313589,1,2,146,RENT,0.46038778916381456,0
APP_42_000242,44,M,White,4.039721675980882,30556.409581290998,20768.257539081114,debt_consolidation,0.5278295799031283,8,95179.65793752893,30956.097286836906,0.32523858519385423,0,2,35,RENT,0.5421749203464458,1
APP_42_000243,48,M,White,0.02621667917122488,33775.5160258539,17544.071632696032,major_purchase,0.1980186888535764,13,33639.62931544437,6882.239463737498,0.20458725627448507,1,2,44,OWN,0.3964286655663154,0
APP_42_000244,23,M,White,7.156265334138119,44316.56034428927,18261.617589802412,debt_consolidation,0.20956501936087718,8,39014.100884467836,13623.368347238564,0.34919088325478376,0,1,321,MORTGAGE,0.4633992574806535,0
APP_42_000245,33,F,Hispanic,0.179749386557771,30577.004814341504,4623.107131698022,debt_consolidation,0.6205108221201678,6,153344.99929012422,49621.7130103107,0.3235952475791394,0,0,122,RENT,0.37875509983909944,0
APP_42_000246,32,M,Black,6.84686730676522,15000.0,30879.696178067465,debt_consolidation,0.9865065934464604,9,82240.23300659329,20517.977274890876,0.24948831642106276,1,2,182,RENT,0.944378834180565,1
APP_42_000247,30,F,White,1.1312453432593608,70640.89780150953,34052.95166243996,major_purchase,0.13553621332673185,6,54274.20130521105,3893.587208421303,0.07173918942677221,0,2,46,MORTGAGE,0.26167006594513376,0
APP_42_000248,59,F,Hispanic,15.859183597798928,21324.50286885102,11119.853627747325,major_purchase,0.3773424671666637,7,36240.21857168566,14938.543480487457,0.4122089785672231,1,2,21,MORTGAGE,0.5698256253492261,1
APP_42_000249,42,M,Hispanic,2.293860706448017,50928.99072663625,12903.042821219266,home_improvement,0.10544784922400392,6,35936.867811372744,6315.61738383447,0.1757420100433962,0,0,42,OTHER,0.23862624043330197,0
APP_42_000250,22,M,White,1.9795417215167819,170152.36883133612,3924.970043489554,major_purchase,0.022778542375043873,12,45075.901503522946,8149.528147781087,0.18079567742298294,1,0,100,MORTGAGE,0.21916049900620133,0
APP_42_000251,49,M,Hispanic,0.8060580416755946,25412.811850231057,20158.953372969205,debt_consolidation,0.3387991140150484,4,52376.64439375064,10476.914805491104,0.20003027927350697,1,3,12,RENT,0.5651324676045195,1
APP_42_000252,63,F,White,1.8235659317442863,15000.0,21113.03610079555,credit_card,1.0,7,169441.257142799,76723.76349021669,0.4528044986443689,0,0,25,RENT,0.8649610782392875,1
APP_42_000253,50,M,White,10.463678060883195,41290.902113436015,12711.306937568681,credit_card,1.0,6,200000.0,108981.141355631,0.544905706778155,0,0,12,RENT,0.7119961584139162,1
APP_42_000254,19,F,White,28.04373115354528,87307.72030063735,32842.631388416135,debt_consolidation,0.1226245330438522,10,47156.8578438744,7843.991388247325,0.16633829620745705,0,3,45,RENT,0.29936255259498784,0
APP_42_000255,32,M,White,2.2967788413439005,158737.7062057131,10226.505581602993,credit_card,0.01982787109609927,3,5229.398470067434,1925.1928809795509,0.36814805603343614,1,2,140,MORTGAGE,0.38168478563110075,0
APP_42_000256,53,F,White,2.9765703025518473,21566.33114733975,20987.551195481585,other,0.27490209141337013,7,15420.143821779146,2476.7145822261755,0.16061553062352807,0,1,12,MORTGAGE,0.3816269523992,0
APP_42_000257,29,M,Asian,6.401946856224549,66040.24011579089,5909.216496138971,debt_consolidation,0.24887739611144766,6,185414.13943434844,41715.86399866515,0.22498750163245196,0,0,89,MORTGAGE,0.21922937798073047,0
APP_42_000258,43,M,White,10.86637839731507,37079.2845947322,13110.363185367509,debt_consolidation,0.13335475158734048,7,69340.70354046393,4995.032282440586,0.07203607733119874,0,0,215,RENT,0.18847309683199065,0
APP_42_000259,47,F,White,4.495255143393083,42321.45210647901,11620.390011763655,debt_consolidation,0.08884141728775873,5,53286.688834382694,2697.2338444231104,0.05061740377237978,1,1,21,MORTGAGE,0.2137418936745542,0
APP_42_000260,26,F,White,2.4840029972796573,220405.51954857734,15998.437458876302,debt_consolidation,0.03507579565305163,10,31252.225847115562,10809.09437322295,0.3458663848808894,0,0,94,MORTGAGE,0.23760016735968562,0
APP_42_000261,37,M,Asian,2.6604322157516864,19894.88222397552,9940.558219063854,other,0.16045793258203706,8,12455.033865195199,2240.438050130297,0.1798821323473924,1,0,295,RENT,0.3778201552901587,0
APP_42_000262,18,F,White,5.947361343779222,52515.42358248976,12025.947949938893,credit_card,0.31517867123243815,6,164392.27628585164,37959.76087764566,0.2309096372121508,1,3,262,MORTGAGE,0.34775537000208046,0
APP_42_000263,25,M,White,0.016117266761173126,64900.84372930785,25869.960211275476,credit_card,0.12862464929334894,7,17311.23122624334,5941.827257829311,0.34323539326432584,0,0,21,RENT,0.3064443310224185,0
APP_42_000264,34,F,White,4.8325195944629264,86516.47922308618,9419.983445674081,major_purchase,0.1006391926967715,6,70009.10856226907,17905.979436157275,0.2557664253106571,1,0,12,RENT,0.2703277642544144,0
